id,prev_default,income,credit_age,intent,loan_amount,lti,grade,cleanlab_is_label_issue,cleanlab_label_issue_score,cleanlab_suggested_label,cleanlab_corrected_label,cleanlab_action,cleanlab_top_labels,cleanlab_top_probs,cleanlab_given_label_prob,cleanlab_predicted_label,cleanlab_predicted_label_prob,cleanlab_suggested_label_confidence_score,cleanlab_is_ambiguous,cleanlab_ambiguous_score,cleanlab_is_well_labeled,cleanlab_is_outlier,cleanlab_outlier_score,cleanlab_is_initially_unlabeled,cleanlab_has_rare_class
27354,No,135000,7,PERSONAL,6275,4.648148148148149,A,False,0.1936528943479061,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.7260812520980835, 0.11338704079389572, 0.08814527839422226, 0.058534570038318634, 0.013851814903318882]",0.7260812520980835,A,0.7260812520980835,0.7260812520980835,False,0.7741980223167259,False,False,,False,False
27360,No,68004,7,PERSONAL,15000,22.057526027880712,C,False,0.3433381393551826,,,,"[""C"", ""B"", ""D"", ""A"", ""F""]","[0.49241068959236145, 0.17908696830272675, 0.1299848109483719, 0.11520373821258545, 0.08331379294395447]",0.4924106895923614,C,0.4924106895923614,0.4924106895923614,False,0.9208425360499456,False,False,,False,False
27372,Yes,70000,5,MEDICAL,15000,21.428571428571427,C,False,0.348217710852623,,,,"[""C"", ""D"", ""A"", ""F""]","[0.5645022988319397, 0.26093772053718567, 0.09194213896989822, 0.07636614143848419]",0.5645022988319397,C,0.5645022988319397,0.5645022988319397,False,0.8069471738801173,False,False,,False,False
27381,Yes,70000,8,PERSONAL,15000,21.428571428571427,A,True,0.8534211623482406,C,,unresolved,"[""C"", ""D"", ""F"", ""A""]","[0.7216100096702576, 0.19291655719280243, 0.07012439519166946, 0.01476768497377634]",0.0147676849737763,C,0.7216100096702576,0.7216100096702576,False,0.669408757707277,False,False,,False,False
27387,No,136092,7,PERSONAL,8000,5.8783763924404075,C,False,0.4237935245037079,,,,"[""C"", ""A"", ""B"", ""D"", ""F""]","[0.48586827516555786, 0.33345532417297363, 0.09705574065446854, 0.06205139309167862, 0.02156931161880493]",0.4858682751655578,C,0.4858682751655578,0.4858682751655578,False,0.9008193716273416,False,False,,False,False
27407,No,139008,6,EDUCATION,15000,10.790745856353592,C,False,0.3843501061201095,,,,"[""C"", ""B"", ""A"", ""F"", ""D""]","[0.4525628983974457, 0.2212631106376648, 0.1858968734741211, 0.0840684175491333, 0.05620860680937767]",0.4525628983974457,C,0.4525628983974457,0.4525628983974457,False,0.9308168412671494,False,False,,False,False
27430,No,140000,9,VENTURE,9000,6.428571428571428,A,False,0.1961638070642948,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.725410521030426, 0.11773813515901566, 0.08098947256803513, 0.05394461750984192, 0.02191731706261635]",0.725410521030426,A,0.725410521030426,0.725410521030426,False,0.7701837454135021,False,False,,False,False
27450,No,140000,8,MEDICAL,24250,17.32142857142857,B,False,0.435203842818737,,,,"[""B"", ""F"", ""D"", ""C"", ""A""]","[0.3626016676425934, 0.23300935328006744, 0.20357300341129303, 0.15549734234809875, 0.045318588614463806]",0.3626016676425934,B,0.3626016676425934,0.3626016676425934,False,0.8824099448855933,False,False,,False,False
27461,No,108800,8,MEDICAL,15000,13.786764705882351,F,True,0.7247272729873657,C,,unresolved,"[""C"", ""A"", ""B"", ""D"", ""F""]","[0.48469576239585876, 0.26941555738449097, 0.1441127210855484, 0.06653465330600739, 0.03524121642112732]",0.0352412164211273,C,0.4846957623958587,0.4846957623958587,False,0.9231164498194404,False,False,,False,False
27474,No,141000,8,HOMEIMPROVEMENT,9000,6.382978723404255,A,False,0.2566754445433616,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.6744967699050903, 0.18784765899181366, 0.061779942363500595, 0.05124590918421745, 0.024629632011055946]",0.6744967699050903,A,0.6744967699050903,0.6744967699050903,False,0.7966270780990785,False,False,,False,False
27480,No,142000,7,EDUCATION,24250,17.077464788732392,B,True,0.5652689039707184,F,,unresolved,"[""F"", ""B"", ""D"", ""C"", ""A""]","[0.45668455958366394, 0.3261467516422272, 0.1124768853187561, 0.06781933456659317, 0.036872439086437225]",0.3261467516422272,F,0.4566845595836639,0.4566845595836639,False,0.7469317719032077,False,False,,False,False
27504,No,144000,6,VENTURE,6000,4.166666666666666,D,True,0.827630240470171,A,,unresolved,"[""A"", ""B"", ""C"", ""D""]","[0.7268739342689514, 0.10662597417831421, 0.08673222362995148, 0.07161345332860947]",0.0716134533286094,A,0.7268739342689514,0.7268739342689514,False,0.7760760546659297,False,False,,False,False
27581,Yes,18720,6,DEBTCONSOLIDATION,3500,18.696581196581196,C,False,0.262671984732151,,,,"[""C"", ""D"", ""F"", ""A""]","[0.6952025294303894, 0.22054649889469147, 0.045090433210134506, 0.032772768288850784]",0.6952025294303894,C,0.6952025294303894,0.6952025294303894,False,0.7122065770979696,False,False,,False,False
27592,No,138000,7,EDUCATION,23975,17.3731884057971,C,True,0.7250435221940279,B,,unresolved,"[""B"", ""F"", ""D"", ""C"", ""A""]","[0.4875141680240631, 0.41434726119041443, 0.04769715294241905, 0.03742712363600731, 0.013014284893870354]",0.0374271236360073,B,0.4875141680240631,0.4875141680240631,False,0.6531940501612231,False,False,,False,False
27601,Yes,150000,6,VENTURE,25000,16.666666666666664,F,False,0.505089208483696,,,,"[""D"", ""F"", ""B"", ""C"", ""A""]","[0.3494141399860382, 0.33923572301864624, 0.15244363248348236, 0.12127336114645004, 0.03763314336538315]",0.3392357230186462,D,0.3494141399860382,0.3494141399860382,False,0.8190302574710894,False,False,,False,False
27615,No,150000,8,VENTURE,10000,6.666666666666667,A,False,0.1998311318457126,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.7123731374740601, 0.11203540116548538, 0.096128910779953, 0.06668117642402649, 0.012781372293829918]",0.7123731374740601,A,0.7123731374740601,0.7123731374740601,False,0.7881504219621078,False,False,,False,False
27621,Yes,151800,7,HOMEIMPROVEMENT,17525,11.54479578392622,C,False,0.1442159153521061,,,,"[""C"", ""D"", ""A"", ""F""]","[0.7935097217559814, 0.08194155246019363, 0.06642713397741318, 0.05595993250608444]",0.7935097217559814,C,0.7935097217559814,0.7935097217559814,False,0.6613562450725945,False,False,,False,False
27652,No,157544,8,VENTURE,35000,22.216015843193013,C,False,0.4215221554040909,,,,"[""C"", ""B"", ""F"", ""D"", ""A""]","[0.44103509187698364, 0.2840794026851654, 0.1225944384932518, 0.11322786659002304, 0.039063211530447006]",0.4410350918769836,C,0.4410350918769836,0.4410350918769836,False,0.8844336430233768,False,False,,False,False
27667,No,160000,5,DEBTCONSOLIDATION,25000,15.625,C,True,0.683006439357996,A,,unresolved,"[""A"", ""B"", ""F"", ""D"", ""C""]","[0.424532949924469, 0.24052008986473083, 0.14148391783237457, 0.1349429488182068, 0.05852007120847702]",0.058520071208477,A,0.424532949924469,0.424532949924469,False,0.9065042218577382,False,False,,False,False
27678,No,160000,9,VENTURE,24000,15.0,B,True,0.6276503950357437,F,,unresolved,"[""F"", ""B"", ""D"", ""C"", ""A""]","[0.5140907168388367, 0.25878992676734924, 0.09670998156070709, 0.09394027292728424, 0.03646913543343544]",0.2587899267673492,F,0.5140907168388367,0.5140907168388367,False,0.7343592744692865,False,False,,False,False
27680,Yes,148000,10,DEBTCONSOLIDATION,25000,16.89189189189189,D,False,0.2978798523545265,,,,"[""D"", ""C"", ""F"", ""A""]","[0.640190839767456, 0.2359505444765091, 0.09186223149299622, 0.027453120797872543]",0.640190839767456,D,0.640190839767456,0.640190839767456,False,0.7081423495094623,False,False,,False,False
27689,No,72000,9,MEDICAL,15900,22.083333333333332,C,False,0.2886240184307098,,,,"[""C"", ""B"", ""D"", ""F"", ""A""]","[0.573576807975769, 0.15082484483718872, 0.14190255105495453, 0.08600553125143051, 0.047690194100141525]",0.573576807975769,C,0.573576807975769,0.573576807975769,False,0.85086212128551,False,False,,False,False
27690,No,165000,8,DEBTCONSOLIDATION,8000,4.848484848484849,B,False,0.5807521790266037,C,,unresolved,"[""C"", ""A"", ""B"", ""D""]","[0.3806303143501282, 0.3332993686199188, 0.21912595629692078, 0.05887657776474953]",0.2191259562969207,C,0.3806303143501282,0.3806303143501282,True,0.9503908056641528,False,False,,False,False
27692,Yes,153000,9,HOMEIMPROVEMENT,23100,15.098039215686274,D,False,0.3678823038935661,,,,"[""D"", ""C"", ""F"", ""B"", ""A""]","[0.4774855375289917, 0.21325014531612396, 0.19536589086055756, 0.05845681577920914, 0.05544164031744003]",0.4774855375289917,D,0.4774855375289917,0.4774855375289917,False,0.8271378285287607,False,False,,False,False
27711,No,170000,5,HOMEIMPROVEMENT,21000,12.352941176470589,C,False,0.3710870817303657,,,,"[""C"", ""B"", ""F"", ""D"", ""A""]","[0.4860084652900696, 0.2281826287508011, 0.13612280786037445, 0.11041683703660965, 0.03926924616098404]",0.4860084652900696,C,0.4860084652900696,0.4860084652900696,False,0.870297389597411,False,False,,False,False
27792,No,220000,9,HOMEIMPROVEMENT,33000,15.0,F,False,0.5320810824632645,,,,"[""C"", ""B"", ""F"", ""D"", ""A""]","[0.2876702845096588, 0.2734892666339874, 0.22350811958312988, 0.18811458349227905, 0.02721773460507393]",0.2235081195831298,C,0.2876702845096588,0.2876702845096588,False,0.8888249841539511,False,False,,False,False
27795,No,220000,8,DEBTCONSOLIDATION,11275,5.125,C,False,0.3579413965344429,,,,"[""C"", ""A"", ""D"", ""B"", ""F""]","[0.5078741908073425, 0.22375698387622833, 0.1474977433681488, 0.10970602184534073, 0.011164999566972256]",0.5078741908073425,C,0.5078741908073425,0.5078741908073425,False,0.9266644408586044,False,False,,False,False
27815,No,235000,5,MEDICAL,11200,4.76595744680851,D,False,0.4245969951152801,,,,"[""D"", ""B"", ""A"", ""C"", ""F""]","[0.39676347374916077, 0.24595746397972107, 0.20772652328014374, 0.11189065128564835, 0.03766185790300369]",0.3967634737491607,D,0.3967634737491607,0.3967634737491607,False,0.9470249574127796,False,False,,False,False
27834,No,75500,10,EDUCATION,19200,25.43046357615894,D,False,0.4128120988607406,,,,"[""D"", ""B"", ""F"", ""C"", ""A""]","[0.476434588432312, 0.30205878615379333, 0.11764626950025558, 0.06659949570894241, 0.03726082295179367]",0.476434588432312,D,0.476434588432312,0.476434588432312,False,0.8220116457102665,False,False,,False,False
27859,Yes,300000,7,MEDICAL,25000,8.333333333333332,A,True,0.7224403005093336,C,,unresolved,"[""C"", ""D"", ""F"", ""A""]","[0.4786621630191803, 0.4449247121810913, 0.03795531392097473, 0.03378156200051308]",0.033781562000513,C,0.4786621630191803,0.4786621630191803,False,0.7584637921495233,False,False,,False,False
27876,No,480000,6,MEDICAL,6500,1.3541666666666667,A,False,0.5500729978084564,C,,unresolved,"[""C"", ""A"", ""B"", ""D"", ""F""]","[0.3748196065425873, 0.27467361092567444, 0.19514192640781403, 0.14253172278404236, 0.01283312402665615]",0.2746736109256744,C,0.3748196065425873,0.3748196065425873,True,0.9797510923377082,False,False,,False,False
27888,Yes,9600,8,DEBTCONSOLIDATION,1500,15.625,C,False,0.3464603871107101,,,,"[""C"", ""D"", ""A"", ""F""]","[0.5503719449043274, 0.24329271912574768, 0.11768297106027603, 0.08749924600124359]",0.5503719449043274,C,0.5503719449043274,0.5503719449043274,False,0.8169923475166057,False,False,,False,False
27911,Yes,50402,10,VENTURE,3000,5.95214475616047,C,False,0.1927702948451042,,,,"[""C"", ""D"", ""F"", ""A""]","[0.7445587515830994, 0.1300993412733078, 0.06697165966033936, 0.052390679717063904]",0.7445587515830994,C,0.7445587515830994,0.7445587515830994,False,0.695121476362227,False,False,,False,False
27914,No,21340,7,DEBTCONSOLIDATION,8000,37.488284910965326,B,True,0.7440992444753647,D,,unresolved,"[""D"", ""C"", ""B"", ""A"", ""F""]","[0.5982354879379272, 0.19216829538345337, 0.11003699898719788, 0.055324144661426544, 0.04423502832651138]",0.1100369989871978,D,0.5982354879379272,0.5982354879379272,False,0.822024708479188,False,False,,False,False
27918,No,68000,5,EDUCATION,10000,14.705882352941178,B,True,0.6318112835288048,F,,unresolved,"[""F"", ""A"", ""B"", ""D"", ""C""]","[0.3952503800392151, 0.3143807351589203, 0.13162781298160553, 0.0952427089214325, 0.06349831819534302]",0.1316278129816055,F,0.3952503800392151,0.3952503800392151,False,0.8272617646500398,False,False,,False,False
27922,No,65000,6,PERSONAL,12800,19.692307692307693,,False,0.0,D,,unresolved,"[""D"", ""A"", ""B"", ""C"", ""F""]","[0.5329150557518005, 0.20366628468036652, 0.1641591489315033, 0.06482502073049545, 0.03443453088402748]",0.0,D,0.5329150557518005,0.5329150557518005,False,,False,False,,True,False
27923,Yes,28800,5,MEDICAL,5000,17.36111111111111,D,False,0.2219772562384605,,,,"[""D"", ""C"", ""F"", ""A""]","[0.7507237792015076, 0.19467829167842865, 0.03031044453382492, 0.02331441082060337]",0.7507237792015076,D,0.7507237792015076,0.7507237792015076,False,0.6418148351090345,False,False,,False,False
27925,No,45000,8,PERSONAL,8000,17.77777777777778,C,False,0.341496579349041,,,,"[""C"", ""D"", ""B"", ""A"", ""F""]","[0.5018836855888367, 0.18487684428691864, 0.15712383389472961, 0.1269422322511673, 0.029173411428928375]",0.5018836855888367,C,0.5018836855888367,0.5018836855888367,False,0.927613551131402,False,False,,False,False
27926,Yes,39000,10,HOMEIMPROVEMENT,5000,12.82051282051282,F,False,0.5260604321956635,,,,"[""D"", ""C"", ""A"", ""F""]","[0.2748595178127289, 0.2700372338294983, 0.22922979295253754, 0.22273865342140198]",0.2227386534214019,D,0.2748595178127289,0.2748595178127289,False,0.8751053811394014,False,False,,False,False
27934,No,46000,6,DEBTCONSOLIDATION,3000,6.521739130434782,D,False,0.3626408278942108,,,,"[""D"", ""A"", ""B"", ""C"", ""F""]","[0.48738688230514526, 0.2126685380935669, 0.1877770870923996, 0.07274498045444489, 0.039422471076250076]",0.4873868823051452,D,0.4873868823051452,0.4873868823051452,False,0.8971447335450905,False,False,,False,False
27937,Yes,50000,5,PERSONAL,6000,12.0,D,False,0.5273400098085403,,,,"[""C"", ""D"", ""A"", ""F""]","[0.4144299030303955, 0.3597498834133148, 0.20028206706047058, 0.024692058563232422]",0.3597498834133148,C,0.4144299030303955,0.4144299030303955,False,0.8639989783581915,False,False,,False,False
27948,No,45000,5,MEDICAL,10000,22.22222222222222,B,False,0.5647539347410202,A,,unresolved,"[""A"", ""D"", ""B"", ""C"", ""F""]","[0.3586028516292572, 0.2978641390800476, 0.2290949821472168, 0.087559774518013, 0.026878269389271736]",0.2290949821472168,A,0.3586028516292572,0.3586028516292572,True,0.9487578686972508,False,False,,False,False
27951,No,38196,8,PERSONAL,10750,28.144308304534505,B,False,0.2546298876404762,,,,"[""B"", ""D"", ""C"", ""F"", ""A""]","[0.6270796656608582, 0.1363394409418106, 0.09434793889522552, 0.0875643864274025, 0.05466856434941292]",0.6270796656608582,B,0.6270796656608582,0.6270796656608582,False,0.8028312560652024,False,False,,False,False
27957,Yes,52000,9,HOMEIMPROVEMENT,12000,23.076923076923077,D,False,0.3747336864471435,,,,"[""D"", ""C"", ""F"", ""A""]","[0.5937538146972656, 0.34322118759155273, 0.034759361296892166, 0.027719002217054367]",0.5937538146972656,D,0.5937538146972656,0.5937538146972656,False,0.7213791971974834,False,False,,False,False
27965,No,61000,8,DEBTCONSOLIDATION,2000,3.278688524590164,A,False,0.39859539270401,,,,"[""A"", ""C"", ""B"", ""D"", ""F""]","[0.492626816034317, 0.28981760144233704, 0.1389060765504837, 0.0548415370285511, 0.023807933554053307]",0.492626816034317,A,0.492626816034317,0.492626816034317,False,0.9128572819819716,False,False,,False,False
27967,Yes,35600,6,MEDICAL,6000,16.853932584269664,A,True,0.7118990235030651,D,,unresolved,"[""D"", ""C"", ""A"", ""B"", ""F""]","[0.5110293626785278, 0.32062041759490967, 0.08723131567239761, 0.061116669327020645, 0.020002203062176704]",0.0872313156723976,D,0.5110293626785278,0.5110293626785278,False,0.8554015530430352,False,False,,False,False
27973,No,60000,8,MEDICAL,7400,12.333333333333334,C,False,0.4584531038999557,,,,"[""C"", ""A"", ""B"", ""D"", ""F""]","[0.437867671251297, 0.3547738790512085, 0.1061912253499031, 0.08933907747268677, 0.011828199028968811]",0.437867671251297,C,0.437867671251297,0.437867671251297,False,0.9251867869738918,False,False,,False,False
27975,No,60000,9,HOMEIMPROVEMENT,17000,28.333333333333332,,False,0.0,D,,unresolved,"[""D"", ""A"", ""B"", ""F"", ""C""]","[0.4189872145652771, 0.22600619494915009, 0.18702709674835205, 0.10649686306715012, 0.061482664197683334]",0.0,D,0.4189872145652771,0.4189872145652771,False,,False,False,,True,False
27979,No,72000,9,HOMEIMPROVEMENT,9600,13.333333333333334,C,False,0.3984130471944809,,,,"[""C"", ""A"", ""D"", ""B"", ""F""]","[0.4735914468765259, 0.27041754126548767, 0.13589271903038025, 0.09467551857233047, 0.02542276307940483]",0.4735914468765259,C,0.4735914468765259,0.4735914468765259,False,0.9309807110326838,False,False,,False,False
27980,No,156000,5,DEBTCONSOLIDATION,5000,3.205128205128205,A,False,0.4158464968204498,,,,"[""A"", ""C"", ""D"", ""B"", ""F""]","[0.4339531660079956, 0.26564615964889526, 0.1509975641965866, 0.13877728581428528, 0.010625798255205154]",0.4339531660079956,A,0.4339531660079956,0.4339531660079956,False,0.9583057939268372,False,False,,False,False
27981,Yes,280000,6,MEDICAL,15000,5.357142857142857,C,False,0.1394855193793773,,,,"[""C"", ""D"", ""F"", ""A""]","[0.810381293296814, 0.0893523320555687, 0.04850368946790695, 0.04701903089880943]",0.810381293296814,C,0.810381293296814,0.810381293296814,False,0.6440659739012873,False,False,,False,False
27984,No,33996,10,EDUCATION,6000,17.649135192375574,D,False,0.2694247812032699,,,,"[""D"", ""B"", ""C"", ""A"", ""F""]","[0.6222753524780273, 0.16112491488456726, 0.12216673791408539, 0.04912550374865532, 0.04530741646885872]",0.6222753524780273,D,0.6222753524780273,0.6222753524780273,False,0.8028895604936676,False,False,,False,False
27986,No,30000,8,MEDICAL,3000,10.0,F,True,0.7702213022857904,B,,unresolved,"[""B"", ""A"", ""D"", ""C"", ""F""]","[0.5905571579933167, 0.1643660068511963, 0.10719089210033417, 0.08777137100696564, 0.050114553421735764]",0.0501145534217357,B,0.5905571579933167,0.5905571579933167,False,0.8583489278883961,False,False,,False,False
27987,No,201000,5,PERSONAL,15000,7.462686567164178,B,False,0.3738271594047546,,,,"[""B"", ""A"", ""C"", ""D"", ""F""]","[0.4939635097980499, 0.2416178286075592, 0.12257001549005508, 0.10770891606807709, 0.03413970023393631]",0.4939635097980499,B,0.4939635097980499,0.4939635097980499,False,0.9190168828898446,False,False,,False,False
27993,Yes,85500,5,HOMEIMPROVEMENT,11000,12.865497076023392,D,False,0.3819872736930847,,,,"[""D"", ""C"", ""A"", ""F""]","[0.5847837924957275, 0.348758339881897, 0.048782456666231155, 0.01669604517519474]",0.5847837924957275,D,0.5847837924957275,0.5847837924957275,False,0.7441496086278525,False,False,,False,False
27995,No,60000,9,HOMEIMPROVEMENT,10000,16.666666666666664,D,True,0.6301306337118149,A,,unresolved,"[""A"", ""D"", ""C"", ""B"", ""F""]","[0.48539406061172485, 0.2251327931880951, 0.19495095312595367, 0.07278340309858322, 0.021738817915320396]",0.2251327931880951,A,0.4853940606117248,0.4853940606117248,False,0.919828263465222,False,False,,False,False
27997,Yes,260000,6,MEDICAL,25000,9.615384615384617,C,False,0.2507486492395401,,,,"[""C"", ""A"", ""D"", ""F""]","[0.6539903283119202, 0.15548762679100037, 0.1223488301038742, 0.06322617083787918]",0.6539903283119202,C,0.6539903283119202,0.6539903283119202,False,0.7834570663113614,False,False,,False,False
28000,No,74400,9,VENTURE,3600,4.838709677419355,C,False,0.3963638395071029,,,,"[""C"", ""A"", ""B"", ""D"", ""F""]","[0.49028173089027405, 0.28300940990448, 0.16310954093933105, 0.05161386355757713, 0.011985374614596367]",0.490281730890274,C,0.490281730890274,0.490281730890274,False,0.9174651641505296,False,False,,False,False
28001,No,139008,9,VENTURE,15000,10.790745856353592,C,False,0.3882622718811035,,,,"[""C"", ""B"", ""A"", ""F"", ""D""]","[0.4786315858364105, 0.25515612959861755, 0.1188286766409874, 0.08127056807279587, 0.06611303240060806]",0.4786315858364105,C,0.4786315858364105,0.4786315858364105,False,0.9112087441401596,False,False,,False,False
28003,Yes,40000,9,PERSONAL,1700,4.25,C,False,0.2399840578436851,,,,"[""C"", ""D"", ""B"", ""F"", ""A""]","[0.653313398361206, 0.13328151404857635, 0.1264488697052002, 0.0511154867708683, 0.035840753465890884]",0.653313398361206,C,0.653313398361206,0.653313398361206,False,0.8013054808842313,False,False,,False,False
28004,No,52000,9,HOMEIMPROVEMENT,7800,15.0,B,False,0.3586110919713974,,,,"[""B"", ""A"", ""D"", ""C"", ""F""]","[0.499963641166687, 0.2171858251094818, 0.16485512256622314, 0.09768830239772797, 0.020307088270783424]",0.499963641166687,B,0.499963641166687,0.499963641166687,False,0.9157809053903008,False,False,,False,False
28005,No,56525,10,MEDICAL,12000,21.22954444935869,D,False,0.3316165283322334,,,,"[""D"", ""B"", ""A"", ""C"", ""F""]","[0.5446542501449585, 0.20788730680942535, 0.10818248242139816, 0.09460709989070892, 0.04466887563467026]",0.5446542501449585,D,0.5446542501449585,0.5446542501449585,False,0.8648876497181703,False,False,,False,False
28007,Yes,43218,7,PERSONAL,5300,12.26340876486649,A,True,0.8233126997947693,C,,unresolved,"[""C"", ""D"", ""F"", ""A""]","[0.675247848033905, 0.2663382887840271, 0.02900708094239235, 0.028622448444366455]",0.0286224484443664,C,0.675247848033905,0.675247848033905,False,0.7081503963439053,False,False,,False,False
28018,No,25200,9,MEDICAL,2550,10.11904761904762,,False,0.0,C,,unresolved,"[""C"", ""B"", ""D"", ""A"", ""F""]","[0.4971568286418915, 0.20858673751354218, 0.11164132505655289, 0.09448836743831635, 0.08812673389911652]",0.0,C,0.4971568286418915,0.4971568286418915,False,,False,False,,True,False
28028,No,207182,7,PERSONAL,22000,10.618683090229847,B,False,0.2638291716575622,,,,"[""B"", ""C"", ""D"", ""F"", ""A""]","[0.6229614019393921, 0.1506197452545166, 0.08632267266511917, 0.07427848875522614, 0.06581765413284302]",0.6229614019393921,B,0.6229614019393921,0.6229614019393921,False,0.8211140296226999,False,False,,False,False
28031,No,71000,9,DEBTCONSOLIDATION,5300,7.464788732394366,F,True,0.7258235570043325,B,,unresolved,"[""B"", ""A"", ""C"", ""D"", ""F""]","[0.465285062789917, 0.3336467146873474, 0.1004624217748642, 0.08696786314249039, 0.013637948781251907]",0.0136379487812519,B,0.465285062789917,0.465285062789917,False,0.9074546811825832,False,False,,False,False
28036,No,67992,7,VENTURE,2000,2.9415225320625957,A,False,0.2947965040802955,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.6186209321022034, 0.2082139402627945, 0.1103629469871521, 0.047301698476076126, 0.015500533394515514]",0.6186209321022034,A,0.6186209321022034,0.6186209321022034,False,0.8474662752493437,False,False,,False,False
28040,Yes,99000,8,PERSONAL,8000,8.080808080808081,C,False,0.1358926557004451,,,,"[""C"", ""D"", ""A"", ""F""]","[0.8327651023864746, 0.10455041378736496, 0.03371749818325043, 0.028247276321053505]",0.8327651023864746,C,0.8327651023864746,0.8327651023864746,False,0.6191021020202794,False,False,,False,False
28048,No,47380,6,EDUCATION,15000,31.658927817644575,C,False,0.4194883704185486,,,,"[""C"", ""B"", ""D"", ""F"", ""A""]","[0.4464019238948822, 0.28537866473197937, 0.13830076158046722, 0.09196532517671585, 0.037953268736600876]",0.4464019238948822,C,0.4464019238948822,0.4464019238948822,False,0.8909601519187834,False,False,,False,False
28049,Yes,44000,9,VENTURE,5400,12.272727272727272,D,False,0.3015264868736267,,,,"[""D"", ""C"", ""F"", ""A""]","[0.6450295448303223, 0.24808251857757568, 0.06423406302928925, 0.03698994591832161]",0.6450295448303223,D,0.6450295448303223,0.6450295448303223,False,0.719224676345402,False,False,,False,False
28051,Yes,50725,6,VENTURE,5400,10.645638245441104,,False,0.0,C,,unresolved,"[""C"", ""D"", ""F"", ""A""]","[0.6398395299911499, 0.26996278762817383, 0.05169643834233284, 0.029845692217350006]",0.0,C,0.6398395299911499,0.6398395299911499,False,,False,False,,True,False
28054,No,43288,5,EDUCATION,10000,23.10109037146553,B,False,0.3160098046064377,,,,"[""B"", ""D"", ""C"", ""A"", ""F""]","[0.5329388380050659, 0.16495844721794128, 0.13757191598415375, 0.13557474315166473, 0.028956053778529167]",0.5329388380050659,B,0.5329388380050659,0.5329388380050659,False,0.9045083028681082,False,False,,False,False
28058,Yes,73000,8,DEBTCONSOLIDATION,2500,3.4246575342465753,C,False,0.2625459730625152,,,,"[""C"", ""A"", ""D""]","[0.6979790329933167, 0.22307097911834717, 0.06792376190423965]",0.6979790329933167,C,0.6979790329933167,0.6979790329933167,False,0.7515178567152723,False,False,,False,False
28062,No,12000,9,EDUCATION,4500,37.5,D,False,0.2434499375522136,,,,"[""D"", ""B"", ""F"", ""A"", ""C""]","[0.61937016248703, 0.10627003759145737, 0.10022721439599991, 0.08805903792381287, 0.08607344329357147]",0.61937016248703,D,0.61937016248703,0.61937016248703,False,0.7946833371176257,False,False,,False,False
28063,Yes,50000,6,PERSONAL,6000,12.0,D,False,0.5170866847038269,,,,"[""C"", ""D"", ""A"", ""F""]","[0.41881343722343445, 0.38464006781578064, 0.1701800674200058, 0.025551853701472282]",0.3846400678157806,C,0.4188134372234344,0.4188134372234344,False,0.8524923370639378,False,False,,False,False
28066,Yes,151800,7,EDUCATION,17525,11.54479578392622,C,False,0.1684371046721935,,,,"[""C"", ""D"", ""F"", ""A""]","[0.7637985348701477, 0.10067274421453476, 0.0713462308049202, 0.05803397670388222]",0.7637985348701477,C,0.7637985348701477,0.7637985348701477,False,0.6819906495985198,False,False,,False,False
28067,No,63504,6,MEDICAL,3500,5.511463844797178,F,True,0.7843571836128831,B,,unresolved,"[""B"", ""A"", ""C"", ""D"", ""F""]","[0.594364583492279, 0.2573922574520111, 0.06780653446912766, 0.05478641763329506, 0.02565021626651287]",0.0256502162665128,B,0.594364583492279,0.594364583492279,False,0.8351385580955621,False,False,,False,False
28070,No,49200,10,HOMEIMPROVEMENT,2500,5.08130081300813,A,False,0.2331992238759994,,,,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.679585337638855, 0.14598378539085388, 0.07244432717561722, 0.06674306094646454, 0.03524339571595192]",0.679585337638855,A,0.679585337638855,0.679585337638855,False,0.8012843636359596,False,False,,False,False
28073,No,51996,10,EDUCATION,9600,18.462958689129938,D,True,0.668617770075798,A,,unresolved,"[""A"", ""D"", ""B"", ""C"", ""F""]","[0.5105564594268799, 0.1733209192752838, 0.12682044506072998, 0.11114581674337387, 0.07815641164779663]",0.1733209192752838,A,0.5105564594268799,0.5105564594268799,False,0.9082080074649984,False,False,,False,False
28076,No,64000,6,MEDICAL,5000,7.8125,C,False,0.4836907982826233,,,,"[""C"", ""A"", ""B"", ""D"", ""F""]","[0.41126754879951477, 0.37864914536476135, 0.11011853814125061, 0.07697061449289322, 0.022994132712483406]",0.4112675487995147,C,0.4112675487995147,0.4112675487995147,False,0.9248886974913526,False,False,,False,False
28077,Yes,63000,7,PERSONAL,10000,15.873015873015872,D,False,0.242283396422863,,,,"[""D"", ""C"", ""F"", ""A""]","[0.7214263081550598, 0.20599310100078583, 0.04290200397372246, 0.02902008593082428]",0.7214263081550598,D,0.7214263081550598,0.7214263081550598,False,0.6646549832258141,False,False,,False,False
